duration_seconds,quiz_seconds,quiz_score,wrong_count,answer_change_count,max_answer_changes_per_question,hidden_count,focus_ratio,total_input_events,active_ratio,face_absent_seconds,longest_face_absence_seconds,absence_count,multiple_faces_seconds,multiple_faces_detected_count,label
279,171,81,2,0,0,2,0.982,67,0.226,59,30,2,0,0,1
486,65,95,0,0,0,2,0.845,142,0.089,1,1,1,0,0,0
452,208,77,2,3,1,1,0.819,87,0.196,1,1,1,0,0,0
695,72,90,1,0,0,2,0.801,51,0.104,74,25,1,0,0,1
398,185,74,3,4,0,1,0.834,143,0.108,18,0,0,0,0,0
220,184,86,1,1,1,8,0.673,116,0.132,17,3,1,0,0,1
49,7,17,9,3,0,2,0.782,70,0.274,16,7,2,0,0,1
680,210,83,2,4,1,1,0.915,157,0.259,81,23,1,0,0,1
298,134,82,2,2,2,2,0.986,67,0.334,9,8,2,0,0,0
34,26,96,0,4,3,1,0.939,45,0.082,12,8,1,0,0,1
401,172,97,0,2,2,7,0.255,217,0.196,19,6,0,0,0,1
44,4,28,8,2,2,2,0.797,219,0.167,12,6,1,0,0,1
620,87,70,3,4,3,2,0.875,86,0.315,4,0,2,0,0,0
409,200,76,2,1,0,1,0.826,88,0.157,17,3,2,0,0,0
51,3,10,8,0,0,1,0.889,219,0.223,18,11,0,0,0,1
248,172,73,3,3,2,1,0.911,178,0.101,16,12,2,0,0,0
521,186,80,2,2,0,2,0.934,213,0.091,20,1,2,0,0,0
561,137,89,1,4,0,6,0.439,122,0.305,18,4,0,0,0,1
274,52,91,1,4,3,1,0.787,171,0.128,11,3,2,0,0,0
375,135,76,2,1,1,1,0.897,154,0.224,11,1,0,0,0,0
670,100,87,1,2,2,0,0.946,39,0.149,7,2,0,0,0,0
282,162,78,2,3,3,1,0.998,215,0.35,5,5,0,0,0,0
534,136,81,2,3,2,1,0.802,81,0.273,14,9,2,0,0,0
261,85,79,2,2,0,1,0.957,105,0.165,10,2,0,0,0,0
365,129,82,2,0,0,8,0.391,130,0.281,20,2,2,0,0,1
602,130,75,2,0,0,2,0.796,155,0.207,2,2,2,0,0,0
619,119,85,2,3,1,0,0.785,143,0.24,15,5,1,0,0,0
830,81,87,1,1,1,2,0.993,11,0.033,5,5,1,0,0,1
352,69,88,1,0,0,1,0.884,146,0.339,10,0,1,0,0,0
653,192,71,3,3,1,1,0.82,6,0.019,18,12,2,0,0,1
489,110,76,2,3,0,1,0.826,81,0.257,19,2,2,0,0,0
211,54,20,8,4,9,3,0.497,45,0.079,46,25,0,0,0,1
61,6,24,9,1,1,2,0.791,50,0.255,2,1,2,0,0,1
552,95,82,2,1,1,2,0.804,141,0.277,1,1,1,0,0,0
18,23,19,10,3,0,0,0.881,123,0.332,8,7,0,0,0,1
225,47,30,7,4,4,3,0.543,24,0.023,60,27,0,0,0,1
375,141,92,1,4,3,0,0.856,127,0.105,4,0,1,0,0,0
14,17,12,10,1,0,1,0.813,118,0.109,0,0,0,0,0,1
200,79,40,6,12,9,5,0.697,44,0.068,42,15,2,0,0,1
579,190,90,1,3,1,2,0.895,53,0.328,12,1,0,0,0,0
520,114,71,3,4,1,0,0.889,9,0.038,12,8,2,0,0,1
344,144,72,3,2,0,1,0.968,170,0.227,2,2,1,0,0,0
639,68,97,0,2,2,1,0.839,100,0.228,15,0,1,22,2,1
413,90,73,3,3,0,0,0.933,74,0.226,17,11,1,0,0,0
342,187,91,1,0,0,1,0.815,114,0.264,17,2,1,0,0,0
893,132,83,2,4,3,1,0.889,3,0.01,5,5,2,0,0,1
442,136,80,2,4,2,2,0.901,13,0.018,19,10,0,0,0,1
39,9,15,7,0,0,0,0.808,50,0.308,11,4,1,0,0,1
306,166,98,0,4,2,0,0.82,73,0.109,59,38,4,0,0,1
376,107,88,1,1,1,1,0.968,179,0.2,35,29,1,0,0,1
681,82,85,2,4,0,0,0.874,12,0.023,9,4,1,0,0,1
462,189,98,0,4,3,0,0.967,163,0.309,0,0,0,32,2,1
586,81,85,2,1,1,1,0.877,158,0.086,7,7,2,0,0,0
260,130,78,2,3,2,1,0.801,219,0.135,12,1,2,0,0,0
613,163,77,2,2,0,1,0.89,11,0.044,9,4,0,0,0,1
372,151,98,0,4,0,0,0.986,91,0.304,6,0,2,0,0,0
15,34,75,2,0,0,0,0.98,210,0.29,5,5,0,0,0,1
35,13,91,1,3,0,0,0.801,201,0.175,18,3,1,0,0,1
456,207,94,1,1,1,10,0.453,52,0.266,20,7,2,0,0,1
608,103,75,2,2,2,1,0.834,65,0.318,5,5,0,21,2,1
301,197,89,1,3,2,4,0.288,208,0.115,1,1,2,0,0,1
15,5,32,7,4,1,1,0.986,169,0.293,4,4,1,0,0,1
520,175,89,1,0,0,1,0.95,58,0.25,8,5,0,0,0,0
356,145,96,0,4,1,1,0.903,165,0.197,20,9,0,0,0,0
578,54,89,1,1,1,2,0.893,171,0.193,2,2,0,0,0,0
24,10,85,2,4,3,2,0.91,96,0.343,12,9,0,0,0,1
343,195,70,3,4,3,1,0.859,79,0.256,19,5,1,0,0,0
382,184,71,3,1,1,2,0.942,35,0.099,88,66,2,0,0,1
626,51,74,3,2,1,0,0.868,120,0.161,4,4,1,0,0,0
615,181,94,1,1,1,2,0.912,93,0.183,10,2,0,0,0,0
686,158,85,2,4,3,1,0.846,129,0.279,9,1,0,0,0,0
642,122,81,2,3,0,2,0.846,41,0.185,0,0,0,29,1,1
212,199,86,1,2,2,4,0.503,63,0.138,14,6,1,0,0,1
457,89,86,1,0,0,2,0.803,4,0.053,13,2,2,0,0,1
92,27,60,4,11,6,4,0.576,19,0.055,36,29,0,0,0,1
13,12,100,0,4,1,2,0.923,105,0.201,11,2,2,0,0,1
320,158,95,0,1,1,0,0.999,56,0.091,2,2,0,0,0,0
25,25,95,0,3,1,2,0.935,174,0.198,18,8,0,0,0,1
444,48,96,0,4,3,2,0.984,176,0.169,10,4,2,0,0,0
14,35,95,0,2,1,0,0.941,87,0.195,6,0,2,0,0,1
514,123,71,3,1,1,1,0.843,104,0.326,8,8,2,0,0,0
514,71,100,0,1,0,2,0.81,11,0.017,20,5,2,0,0,1
221,30,60,4,5,4,5,0.582,25,0.054,52,10,2,0,0,1
199,41,60,4,12,6,3,0.481,38,0.092,24,14,2,0,0,1
302,94,78,2,2,1,1,0.885,175,0.106,12,8,2,0,0,0
323,88,83,2,2,2,2,0.96,138,0.082,36,36,3,0,0,1
675,131,85,2,1,1,0,0.789,168,0.277,86,22,3,0,0,1
183,37,30,7,10,3,6,0.568,24,0.033,45,22,0,0,0,1
300,140,81,2,2,2,2,0.849,117,0.248,19,1,2,0,0,0
582,75,79,2,2,1,4,0.527,75,0.082,2,2,2,0,0,1
353,59,97,0,1,1,2,0.846,130,0.31,9,9,1,0,0,0
555,139,76,2,1,1,1,0.889,134,0.288,12,0,0,0,0,0
384,123,89,1,4,3,6,0.51,135,0.333,4,4,1,0,0,1
51,25,26,9,0,0,1,0.898,47,0.212,16,11,1,0,0,1
685,129,98,0,1,1,1,0.996,158,0.16,5,1,0,0,0,0
637,148,83,2,2,2,1,0.804,190,0.129,4,4,1,0,0,0
251,125,83,2,1,1,5,0.598,49,0.254,11,6,0,0,0,1
442,169,99,0,0,0,1,0.814,124,0.091,13,11,0,0,0,0
584,144,71,3,3,2,0,0.929,109,0.198,15,4,1,0,0,0
565,105,72,3,0,0,9,0.452,212,0.172,15,7,0,0,0,1
420,54,84,2,2,2,1,0.878,186,0.258,14,5,1,0,0,0
357,125,78,2,4,3,0,0.797,57,0.086,15,0,0,0,0,0
189,71,30,7,9,6,2,0.734,32,0.109,45,28,0,0,0,1
708,209,98,0,1,1,1,0.825,123,0.254,15,6,1,0,0,0
655,193,74,3,2,1,2,0.828,109,0.271,7,7,1,0,0,0
612,133,70,3,4,1,1,0.927,110,0.195,2,2,1,0,0,0
29,19,24,7,4,0,1,0.87,176,0.282,6,6,2,0,0,1
110,79,70,3,9,5,5,0.597,17,0.057,64,16,2,0,0,1
421,114,86,1,1,1,4,0.677,218,0.337,12,4,2,0,0,1
354,176,81,2,3,0,1,0.81,138,0.314,3,3,0,0,0,0
514,80,71,3,4,0,1,0.846,72,0.263,10,8,2,0,0,0
590,122,74,3,2,2,0,0.915,211,0.314,12,11,1,0,0,0
883,177,80,2,1,1,2,0.802,8,0.027,17,11,1,0,0,1
673,49,87,1,3,2,2,0.929,118,0.299,56,32,4,0,0,1
685,71,90,1,2,0,0,0.949,17,0.008,18,0,2,0,0,1
361,180,95,0,0,0,1,0.999,107,0.323,44,22,3,0,0,1
466,165,70,3,4,0,0,0.938,92,0.166,10,10,2,20,1,1
398,54,76,2,4,1,0,0.831,43,0.156,15,8,0,0,0,0
632,106,83,2,2,0,1,0.85,46,0.281,13,2,2,0,0,0
391,197,83,2,2,2,1,0.893,183,0.207,8,8,2,0,0,0
678,138,96,0,2,1,2,0.886,132,0.111,2,2,2,19,1,1
351,127,84,2,1,0,1,0.921,88,0.272,0,0,2,26,3,1
306,125,80,2,2,0,0,0.854,152,0.233,18,9,2,0,0,0
33,28,83,2,4,2,1,0.852,85,0.199,5,5,2,0,0,1
35,10,94,1,4,1,1,0.854,163,0.17,18,2,1,0,0,1
493,95,93,1,3,0,1,0.954,123,0.312,3,3,2,0,0,0
555,143,96,0,1,1,1,0.795,45,0.101,6,0,2,0,0,0
631,159,97,0,0,0,1,0.899,71,0.162,13,9,1,0,0,0
403,139,85,2,4,3,1,0.878,159,0.327,5,5,0,25,1,1
376,51,94,1,4,0,10,0.475,122,0.27,20,1,1,0,0,1
92,49,40,6,5,3,5,0.687,19,0.098,39,28,1,0,0,1
836,74,87,1,1,1,0,0.85,17,0.04,1,1,0,0,0,1
472,128,94,1,3,1,1,0.812,207,0.317,58,44,1,0,0,1
450,158,73,3,2,0,0,0.996,71,0.172,16,11,1,34,1,1
562,83,84,2,2,2,2,0.797,170,0.217,10,2,0,0,0,0
357,52,50,5,10,8,4,0.535,43,0.113,30,25,2,0,0,1
264,103,93,1,4,1,1,0.939,47,0.09,70,68,4,0,0,1
784,150,95,0,2,1,1,0.971,11,0.069,18,4,1,0,0,0
595,133,78,2,0,0,1,0.79,46,0.227,16,0,0,0,0,0
451,59,76,2,4,2,9,0.539,220,0.095,0,0,2,0,0,1
291,133,91,1,0,0,2,0.922,180,0.212,14,1,1,0,0,0
291,73,87,1,0,0,1,0.814,180,0.172,8,5,0,0,0,0
403,101,73,3,1,0,5,0.291,91,0.133,3,3,1,0,0,1
714,72,94,1,2,1,0,0.951,51,0.206,7,4,2,0,0,0
354,66,83,2,3,3,1,0.882,163,0.245,10,10,2,0,0,0
630,144,89,1,1,0,6,0.506,111,0.329,18,3,1,0,0,1
810,96,97,0,1,1,0,0.831,12,0.04,3,1,2,0,0,0
191,54,79,2,2,2,6,0.374,95,0.319,12,8,1,0,0,1
693,125,77,2,3,3,2,0.913,77,0.34,1,1,0,0,0,0
455,153,71,3,4,0,2,0.903,159,0.283,3,0,1,0,0,0
25,34,86,1,3,1,1,0.981,53,0.16,17,6,1,0,0,1
702,100,95,0,4,2,1,0.922,10,0.059,17,4,1,0,0,1
424,173,72,3,4,1,1,0.792,45,0.142,5,5,0,0,0,0
479,55,70,3,2,2,0,0.953,161,0.347,3,3,0,0,0,0
407,198,88,1,2,2,4,0.592,117,0.125,6,6,0,0,0,1
271,79,89,1,4,3,0,0.893,184,0.263,9,3,0,0,0,0
518,174,79,2,1,1,1,0.999,85,0.224,12,3,1,0,0,0
317,56,71,3,4,3,1,0.927,60,0.335,11,2,1,0,0,0
705,79,89,1,1,1,0,0.925,50,0.212,15,1,0,0,0,0
489,195,71,3,2,2,1,0.865,57,0.14,16,3,1,0,0,0
303,30,20,8,5,3,3,0.673,39,0.025,22,12,1,0,0,1
456,72,88,1,4,2,1,0.942,109,0.219,5,5,2,0,0,0
716,174,91,1,4,3,2,0.831,92,0.338,20,6,0,0,0,0
323,157,86,1,3,1,1,0.98,100,0.191,4,0,2,0,0,0
59,5,22,8,2,2,0,0.805,153,0.273,19,2,0,0,0,1
590,72,99,0,3,0,2,0.846,147,0.127,66,63,1,0,0,1
670,125,91,1,0,0,2,0.944,116,0.276,7,0,1,0,0,0
621,84,97,0,4,1,1,0.792,1,0.017,11,7,2,0,0,1
9,18,86,1,0,0,1,0.879,149,0.333,15,3,2,0,0,1
653,68,76,2,2,2,1,0.947,46,0.081,5,5,2,0,0,0
154,69,20,8,9,3,3,0.551,36,0.035,25,18,2,0,0,1
383,79,99,0,2,2,2,0.948,202,0.229,19,6,2,0,0,0
690,159,79,2,3,0,1,0.934,179,0.178,3,0,2,0,0,0
672,134,75,2,4,3,1,0.896,173,0.092,13,1,2,0,0,0
282,81,85,2,0,0,0,0.904,159,0.105,18,10,1,0,0,0
358,58,60,4,9,3,4,0.492,42,0.056,63,26,0,0,0,1
91,42,50,5,6,4,2,0.612,43,0.078,25,13,2,0,0,1
348,133,91,1,3,1,8,0.577,173,0.2,16,1,0,0,0,1
439,116,94,1,2,0,0,0.804,122,0.182,13,6,0,0,0,0
665,153,76,2,2,2,0,0.913,102,0.331,1,1,0,21,4,1
645,78,76,2,1,0,1,0.797,9,0.01,1,1,2,0,0,1
122,44,50,5,7,3,3,0.723,17,0.09,43,11,1,0,0,1
487,205,82,2,1,1,2,0.884,83,0.126,47,32,3,0,0,1
285,56,82,2,2,2,1,0.92,119,0.239,17,12,0,0,0,0
540,142,98,0,0,0,1,0.991,159,0.152,15,10,1,0,0,0
90,44,50,5,4,5,6,0.632,17,0.03,58,13,0,0,0,1
299,111,97,0,0,0,1,0.991,151,0.315,5,5,0,0,0,0
373,135,90,1,3,2,1,0.924,161,0.088,9,2,2,0,0,0
247,107,83,2,4,1,0,0.937,220,0.193,5,1,0,0,0,0
617,153,85,2,2,1,8,0.542,212,0.204,7,6,0,0,0,1
720,163,94,1,2,2,2,0.976,75,0.147,15,5,0,0,0,0
306,109,88,1,0,0,9,0.48,123,0.276,4,4,1,0,0,1
596,92,98,0,4,0,0,0.978,119,0.303,19,12,1,0,0,0
43,13,93,1,0,0,0,0.814,213,0.3,3,3,0,0,0,1
728,61,83,2,1,1,2,0.836,0,0.048,10,4,0,0,0,1
256,78,95,0,4,2,0,0.813,82,0.207,101,67,1,0,0,1
406,106,70,3,1,1,1,0.873,106,0.327,15,2,1,0,0,0
434,205,87,1,2,0,1,0.791,165,0.162,2,2,0,0,0,0
655,116,76,2,3,1,1,0.987,88,0.225,11,5,2,0,0,0
472,135,93,1,2,2,0,0.904,193,0.118,8,7,2,0,0,0
395,165,76,2,2,2,2,0.927,215,0.198,1,1,1,0,0,0
760,168,98,0,4,3,2,0.976,17,0.025,20,3,2,0,0,1
43,16,18,7,1,0,0,0.85,94,0.202,17,12,0,0,0,1
683,183,70,3,2,0,1,0.988,192,0.121,13,5,2,0,0,0
205,54,20,8,12,7,4,0.591,22,0.031,54,24,2,0,0,1
52,15,34,9,2,2,1,0.836,134,0.199,18,7,2,0,0,1
61,12,35,8,3,1,0,0.981,139,0.177,17,0,0,0,0,1
20,9,25,10,0,0,0,0.8,175,0.204,14,3,1,0,0,1
341,73,30,7,11,9,2,0.725,40,0.097,57,26,1,0,0,1
352,48,88,1,2,2,0,0.96,174,0.125,86,44,3,0,0,1
27,24,88,1,0,0,2,0.878,185,0.272,0,0,0,0,0,1
374,79,77,2,1,1,6,0.322,143,0.337,7,3,0,0,0,1
641,127,76,2,3,1,1,0.792,205,0.169,6,3,1,0,0,0
59,17,5,8,4,1,1,0.986,119,0.136,16,6,1,0,0,1
198,30,60,4,4,7,3,0.652,22,0.022,52,29,0,0,0,1
632,180,80,2,3,1,0,0.973,183,0.301,10,10,0,0,0,0
419,112,76,2,3,1,2,0.894,164,0.258,87,41,3,0,0,1
487,76,99,0,3,2,0,0.803,201,0.13,76,49,2,0,0,1
461,160,83,2,2,0,1,0.868,38,0.235,8,5,2,0,0,0
23,5,76,2,1,0,2,0.976,92,0.211,0,0,0,0,0,1
337,190,82,2,4,1,0,0.968,216,0.146,8,7,1,0,0,0
442,168,86,1,0,0,1,0.908,44,0.333,5,5,2,0,0,0
778,45,87,1,3,2,0,0.925,12,0.064,3,1,1,0,0,0
391,111,83,2,4,2,2,0.816,208,0.094,4,4,0,0,0,0
719,63,70,3,3,1,1,0.802,84,0.118,9,9,1,0,0,0
368,204,96,0,1,0,0,0.821,120,0.087,64,48,2,0,0,1
425,128,100,0,4,3,0,0.816,155,0.242,11,4,0,0,0,0
327,64,71,3,0,0,0,0.799,157,0.266,10,7,2,0,0,0
674,151,81,2,1,1,2,0.861,148,0.212,7,7,1,0,0,0
242,77,76,2,2,1,1,0.859,98,0.272,15,4,1,16,2,1
604,110,70,3,1,1,2,0.799,158,0.247,10,8,0,0,0,0
30,16,82,2,1,0,1,0.801,185,0.324,6,4,0,0,0,1
391,82,83,2,2,2,0,0.836,83,0.085,17,7,1,0,0,0
524,168,72,3,0,0,2,0.799,103,0.32,3,3,0,0,0,0
236,189,75,2,4,3,8,0.543,203,0.307,9,9,1,0,0,1
326,208,86,1,0,0,5,0.453,140,0.276,1,1,0,0,0,1
538,182,72,3,3,0,1,0.977,146,0.338,0,0,0,0,0,0
555,108,90,1,2,2,2,0.96,152,0.145,3,3,0,0,0,0
313,46,20,8,7,5,6,0.489,22,0.083,23,23,2,0,0,1
13,16,91,1,0,0,2,0.786,154,0.336,4,4,2,0,0,1
435,67,81,2,0,0,1,0.911,63,0.32,17,3,0,0,0,0
647,151,70,3,4,2,2,0.994,165,0.339,15,10,0,0,0,0
61,26,9,10,0,0,0,0.994,152,0.137,19,6,2,0,0,1
9,26,70,3,3,0,1,0.916,81,0.251,8,8,2,0,0,1
565,151,74,3,2,1,0,0.927,112,0.323,83,35,2,0,0,1
656,172,97,0,4,2,2,0.879,77,0.256,13,3,2,0,0,0
607,202,92,1,0,0,2,0.958,67,0.185,19,8,2,0,0,0
344,191,96,0,0,0,0,0.807,107,0.104,18,8,1,0,0,0
522,130,99,0,4,2,0,0.837,152,0.203,35,26,1,0,0,1
421,162,93,1,1,0,2,0.942,199,0.274,14,8,1,0,0,0
133,25,30,7,9,9,5,0.608,28,0.063,53,17,1,0,0,1
474,48,70,3,3,0,7,0.506,166,0.155,8,5,1,0,0,1
482,203,98,0,3,2,8,0.573,177,0.292,12,0,0,0,0,1
346,80,93,1,2,0,1,0.817,130,0.204,64,31,2,0,0,1
476,121,84,2,2,2,1,0.883,170,0.237,11,5,0,0,0,0
527,132,84,2,3,2,0,0.827,182,0.27,2,2,2,0,0,0
340,148,83,2,1,1,6,0.427,133,0.213,7,0,2,0,0,1
421,58,71,3,3,2,0,0.826,142,0.152,2,2,2,0,0,0
397,104,75,2,4,3,0,0.888,123,0.346,19,9,0,0,0,0
693,190,70,3,1,0,2,0.936,12,0.014,0,0,0,0,0,1
321,95,95,0,2,0,0,0.874,123,0.09,8,6,2,0,0,0
719,55,77,2,0,0,2,0.826,132,0.106,15,0,2,0,0,0
707,114,97,0,3,0,2,0.807,204,0.109,105,69,3,0,0,1
653,45,87,1,3,3,2,0.94,218,0.295,0,0,2,0,0,0
244,142,75,2,4,1,1,0.889,74,0.225,4,2,2,0,0,0
57,18,26,8,1,1,2,0.843,87,0.204,18,9,2,0,0,1
268,119,72,3,2,0,0,0.953,88,0.195,48,21,4,0,0,1
416,92,94,1,2,1,1,0.863,220,0.089,7,7,1,0,0,0
251,193,95,0,1,1,1,0.812,204,0.202,7,5,1,0,0,0
111,52,60,4,10,3,5,0.487,15,0.067,32,23,0,0,0,1
354,90,83,2,4,0,2,0.88,211,0.179,11,7,0,0,0,0
265,78,73,3,1,1,0,0.961,213,0.239,0,0,0,0,0,0
486,176,82,2,4,1,0,0.961,136,0.296,4,2,0,0,0,0
292,163,74,3,4,1,1,0.955,113,0.281,14,4,1,0,0,0
388,64,71,3,1,0,1,0.965,184,0.109,20,10,0,0,0,0
476,98,98,0,0,0,2,0.894,161,0.179,7,4,0,0,0,0
639,69,98,0,0,0,0,0.816,139,0.226,40,21,1,0,0,1
36,12,93,1,2,0,0,0.786,195,0.15,13,9,0,0,0,1
383,180,80,2,3,3,0,0.984,176,0.27,4,4,0,0,0,0
248,116,79,2,2,2,0,0.892,152,0.29,9,1,2,0,0,0
568,104,77,2,3,0,1,0.92,189,0.116,8,8,1,0,0,0
640,64,87,1,3,0,0,0.843,160,0.115,83,50,2,0,0,1
22,35,98,0,0,0,2,0.817,195,0.305,4,1,2,0,0,1
361,191,100,0,3,1,0,0.838,83,0.163,6,0,2,0,0,0
416,97,87,1,3,0,1,0.912,180,0.274,20,7,0,0,0,0
259,155,91,1,2,0,1,0.905,191,0.239,0,0,0,0,0,0
123,41,20,8,8,6,4,0.693,43,0.11,61,24,0,0,0,1
462,200,82,2,2,1,1,0.811,57,0.138,8,7,1,0,0,0
437,194,96,0,3,3,0,0.874,99,0.204,3,3,0,0,0,0
464,193,93,1,0,0,2,0.835,90,0.255,1,1,2,0,0,0
43,9,0,8,3,3,2,0.783,166,0.341,12,1,2,0,0,1
275,188,97,0,4,1,1,0.83,204,0.176,18,5,0,0,0,0
450,190,86,1,3,2,0,0.81,175,0.111,7,4,2,0,0,0
546,51,83,2,1,1,0,0.954,85,0.162,16,12,0,0,0,0
661,141,81,2,1,1,2,0.982,155,0.083,9,7,1,0,0,0
642,71,92,1,1,1,5,0.601,197,0.123,10,2,1,0,0,1
490,141,75,2,2,2,2,0.985,63,0.164,42,31,1,0,0,1
555,147,100,0,4,1,10,0.309,213,0.125,11,10,0,0,0,1
674,185,88,1,1,1,1,0.829,161,0.283,12,11,2,0,0,0
401,132,83,2,0,0,4,0.598,172,0.272,9,3,1,0,0,1
36,15,95,0,0,0,0,0.807,61,0.259,1,1,1,0,0,1
338,53,91,1,3,0,1,0.844,216,0.233,7,6,1,0,0,0
282,156,81,2,1,0,5,0.452,180,0.274,9,9,0,0,0,1
228,84,79,2,2,2,9,0.36,109,0.23,2,2,0,0,0,1
523,191,78,2,3,0,2,0.887,67,0.149,4,4,0,0,0,0
695,116,79,2,4,0,1,0.968,87,0.306,17,1,1,0,0,0
594,147,76,2,2,0,1,0.864,161,0.106,37,30,4,0,0,1
66,12,0,7,2,2,0,0.852,61,0.25,11,5,2,0,0,1
580,191,87,1,3,1,2,1.0,98,0.181,6,6,0,0,0,0
346,180,100,0,3,3,0,0.845,92,0.221,1,1,2,0,0,0
238,80,50,5,5,5,4,0.718,41,0.042,29,29,2,0,0,1
761,168,71,3,1,1,0,0.965,5,0.002,3,3,0,0,0,1
491,77,80,2,1,0,2,0.912,2,0.016,2,2,2,0,0,1
20,8,77,2,0,0,0,0.973,198,0.241,17,12,2,0,0,1
42,28,9,7,0,0,1,0.8,99,0.298,0,0,0,0,0,1
268,159,76,2,0,0,1,0.801,213,0.226,1,1,0,0,0,0
692,99,72,3,0,0,2,0.88,154,0.113,1,1,0,0,0,0
632,199,72,3,3,0,2,0.911,4,0.034,0,0,0,0,0,1
714,122,97,0,4,0,2,0.833,90,0.221,0,0,2,0,0,0
708,126,86,1,2,0,2,0.883,0,0.062,12,8,1,0,0,1
9,23,13,7,4,1,2,0.833,125,0.323,14,12,1,0,0,1
467,82,97,0,1,1,1,0.975,135,0.315,4,1,2,0,0,0
720,86,93,1,3,2,1,0.867,73,0.185,60,38,4,0,0,1
367,169,85,2,4,2,5,0.595,84,0.203,13,2,2,0,0,1
685,187,82,2,3,0,0,0.839,110,0.171,20,8,2,0,0,0
357,137,73,3,0,0,4,0.345,57,0.252,3,3,0,0,0,1
347,70,20,8,12,9,3,0.578,14,0.074,60,29,2,0,0,1
549,199,99,0,0,0,5,0.381,41,0.189,0,0,1,0,0,1
344,152,77,2,0,0,0,0.929,198,0.302,19,8,0,0,0,0
601,168,78,2,0,0,1,0.89,137,0.168,15,0,1,0,0,0
441,146,87,1,4,0,0,0.864,12,0.033,17,2,1,0,0,1
383,67,92,1,1,1,0,0.795,77,0.185,0,0,2,0,0,0
550,165,95,0,0,0,2,0.806,82,0.242,5,0,2,0,0,0
628,117,72,3,3,0,1,0.881,152,0.339,81,33,1,0,0,1
28,34,75,2,1,1,1,0.939,196,0.279,4,4,2,0,0,1
346,138,98,0,0,0,2,0.813,184,0.261,18,5,1,0,0,0
699,132,91,1,3,1,0,0.818,116,0.327,20,3,2,0,0,0
375,71,82,2,3,0,5,0.356,195,0.309,18,5,2,0,0,1
452,116,97,0,4,0,1,0.823,79,0.172,2,2,1,0,0,0
578,93,89,1,2,2,0,0.884,116,0.228,8,0,2,0,0,0
167,65,50,5,9,9,4,0.614,32,0.094,30,24,0,0,0,1
675,143,84,2,3,0,1,0.958,37,0.093,9,9,2,30,2,1
21,21,10,10,0,0,2,0.781,136,0.184,19,4,0,0,0,1
60,27,20,10,2,2,0,0.814,205,0.286,15,1,1,0,0,1
449,119,83,2,3,1,2,0.783,179,0.118,55,18,3,0,0,1
277,141,73,3,0,0,2,0.843,86,0.183,5,5,0,0,0,0
190,50,88,1,0,0,5,0.571,208,0.094,2,2,1,0,0,0
484,161,80,2,4,1,0,0.999,219,0.205,6,4,2,0,0,0
381,182,73,3,0,0,7,0.448,76,0.252,11,6,0,0,0,1
32,14,96,0,3,0,2,0.872,142,0.164,0,0,2,0,0,1
18,13,88,1,0,0,0,0.804,219,0.176,1,0,2,0,0,1
483,62,82,2,4,2,0,0.834,160,0.185,9,0,0,0,0,0
22,8,30,8,4,0,2,0.867,136,0.145,9,9,2,0,0,1
25,20,95,0,0,0,1,0.823,102,0.297,1,1,2,0,0,1
316,182,95,0,2,0,7,0.55,166,0.338,10,5,0,0,0,1
58,14,30,10,0,0,2,0.981,68,0.273,20,1,2,0,0,1
194,93,100,0,4,1,9,0.388,172,0.187,20,3,1,0,0,1
311,64,76,2,3,3,1,0.908,170,0.315,19,3,1,0,0,0
690,124,78,2,4,0,1,0.838,143,0.177,20,6,1,0,0,0
328,95,76,2,2,0,2,0.87,159,0.263,14,1,0,0,0,0
364,64,91,1,0,0,5,0.654,103,0.307,19,0,0,0,0,1
522,183,91,1,0,0,0,0.922,215,0.088,13,3,1,0,0,0
518,83,83,2,0,0,2,0.883,200,0.221,9,9,2,0,0,0
409,70,80,2,1,1,2,0.85,43,0.303,45,34,2,0,0,1
603,152,98,0,0,0,2,0.921,216,0.115,10,10,0,0,0,0
247,174,81,2,4,0,0,0.979,152,0.226,0,0,2,0,0,0
502,200,73,3,4,1,1,0.906,89,0.315,10,4,1,0,0,0
597,67,84,2,2,2,2,0.946,156,0.099,92,32,4,0,0,1
806,80,79,2,3,2,2,0.987,15,0.012,3,3,1,0,0,1
571,46,96,0,4,1,0,0.825,177,0.204,14,0,1,10,4,1
159,78,50,5,8,8,6,0.725,17,0.046,51,23,1,0,0,1
347,91,75,2,0,0,2,0.812,89,0.294,0,0,1,0,0,0
342,95,71,3,0,0,1,0.817,79,0.345,7,2,1,0,0,0
61,19,13,7,4,0,1,0.991,94,0.099,17,8,1,0,0,1
354,186,76,2,1,1,1,0.809,84,0.136,14,12,1,0,0,0
510,51,74,3,1,0,1,0.878,101,0.305,18,7,2,0,0,0
17,15,70,3,2,2,1,0.98,121,0.308,18,12,0,0,0,1
798,202,96,0,3,2,1,0.879,6,0.026,1,1,0,0,0,1
157,80,70,3,8,5,2,0.673,44,0.022,50,13,0,0,0,1
42,27,18,10,0,0,0,0.812,103,0.284,4,4,1,0,0,1
13,14,0,9,0,0,0,0.879,142,0.277,13,11,1,0,0,1
712,86,81,2,4,1,2,0.974,197,0.152,104,27,3,0,0,1
48,26,3,8,1,1,1,0.856,100,0.108,2,1,1,0,0,1
33,17,26,8,0,0,2,0.78,59,0.281,9,2,0,0,0,1
184,62,50,5,7,9,6,0.705,18,0.036,58,17,1,0,0,1
